Time, PositionX, PositionZ, PositionY, CollisionCounting, Braking, Velocity, SteerAngle, deviance
18.33323,93.18674,8.177111,.,.,False,30.23122,0,False
18.34326,93.35518,8.198153,.,.,False,31.66853,0,False
18.35483,93.35518,8.198153,.,.,False,31.66853,0,False
18.36564,93.51353,8.218331,.,.,False,30.55407,0,False
18.37608,93.51353,8.218331,.,.,False,30.55407,0,False
18.388,93.67767,8.239716,.,.,False,28.73377,0,False
18.39839,93.67767,8.239716,.,.,False,28.73377,0,False
18.40915,93.85043,8.262671,.,.,False,29.79505,0,False
18.42083,94.01723,8.285231,.,.,False,31.37055,0,False
18.43001,94.01723,8.285231,.,.,False,31.37055,0,False
18.44047,94.01723,8.285231,.,.,False,31.37055,0,False
18.45352,94.18732,8.308682,.,.,False,30.29841,0,False
18.46335,94.35143,8.331721,.,.,False,30.90398,0,False
18.47439,94.35143,8.331721,.,.,False,30.90398,0,False
18.48421,94.52609,8.35673,.,.,False,29.83083,0,False
18.49529,94.52609,8.35673,.,.,False,29.83083,0,False
18.50736,94.69441,8.381042,.,.,False,31.75939,0.4525463,False
18.52647,94.85431,8.404128,.,.,False,30.61222,1.16934,False
18.53918,94.85431,8.404128,.,.,False,30.61222,1.16934,False
18.55041,95.02074,8.427927,.,.,False,29.08001,2.066797,False
18.55298,95.02074,8.427927,.,.,False,29.08001,2.066797,False
18.56005,95.02074,8.427927,.,.,False,29.08001,2.066797,False
18.57342,95.19397,8.452146,.,.,False,30.26368,2.929748,False
18.58565,95.3615,8.474617,.,.,False,31.48342,3.388354,False
18.59526,95.3615,8.474617,.,.,False,31.48342,3.388354,False
18.61777,95.5187,8.494565,.,.,False,30.42441,2.183869,False
18.62798,95.68179,8.513827,.,.,False,28.52419,1.800769,False
18.63979,95.68179,8.513827,.,.,False,28.52419,1.800769,False
18.64165,95.85276,8.53253,.,.,False,29.56014,1.288196,False
18.65221,95.85276,8.53253,.,.,False,29.56014,1.288196,False
18.66158,96.018,8.549143,.,.,False,30.9586,0.5407538,False
18.67368,96.018,8.549143,.,.,False,30.9586,0.5407538,False
18.6838,96.1939,8.56507,.,.,False,29.89223,0,False
18.69547,96.1939,8.56507,.,.,False,29.89223,0,False
18.70748,96.36359,8.578901,.,.,False,31.7917,0,False
18.71737,96.36359,8.578901,.,.,False,31.7917,0,False
18.72834,96.52554,8.590433,.,.,False,30.64609,0,False
18.74037,96.52554,8.590433,.,.,False,30.64609,0,False
18.75081,96.6946,8.600611,.,.,False,29.22293,0,False
18.76133,96.86057,8.608976,.,.,False,30.4876,0,False
18.77295,96.86057,8.608976,.,.,False,30.4876,0,False
18.78307,97.03712,8.616009,.,.,False,29.91133,0,False
18.79397,97.03712,8.616009,.,.,False,29.91133,0,False
18.80583,97.20738,8.621218,.,.,False,31.80455,0,False
18.81743,97.20738,8.621218,.,.,False,31.80455,0,False
18.82742,97.37006,8.624505,.,.,False,30.6617,0,False
18.83992,97.37006,8.624505,.,.,False,30.6617,0,False
18.85143,97.54005,8.626061,.,.,False,29.28821,0,False
18.86069,97.54005,8.626061,.,.,False,29.28821,0,False
18.87343,97.70097,8.62618,.,.,False,30.59835,-0.4778588,False
18.89333,97.86848,8.624917,.,.,False,28.96522,-1.223824,False
18.90609,98.04551,8.622548,.,.,False,30.15388,-1.70247,False
18.91632,98.04551,8.622548,.,.,False,30.15388,-1.70247,False
18.91902,98.04551,8.622548,.,.,False,30.15388,-1.70247,False
18.92838,98.2166,8.619706,.,.,False,31.86767,-2.538375,False
18.94179,98.38236,8.616697,.,.,False,30.79967,-3.041273,False
18.95255,98.38236,8.616697,.,.,False,30.79967,-3.041273,False
18.96434,98.55857,8.613499,.,.,False,29.84203,-3.886834,False
18.9765,98.55857,8.613499,.,.,False,29.84203,-3.886834,False
18.98835,98.7285,8.610869,.,.,False,31.72322,-4.787378,False
18.99999,98.7285,8.610869,.,.,False,31.72322,-4.787378,False
19.01988,98.89071,8.609033,.,.,False,30.59115,-3.605089,False
19.03073,99.06011,8.608013,.,.,False,29.19918,-3.19821,False
19.04181,99.22286,8.60798,.,.,False,30.49359,-2.782826,False
19.04396,99.22286,8.60798,.,.,False,30.49359,-2.782826,False
19.05538,99.22286,8.60798,.,.,False,30.49359,-2.782826,False
19.06734,99.39357,8.609139,.,.,False,29.29503,-1.825519,False
19.07727,99.39357,8.609139,.,.,False,29.29503,-1.825519,False
19.09029,99.55344,8.611259,.,.,False,30.72798,-0.9647401,False
19.10047,99.55344,8.611259,.,.,False,30.72798,-0.9647401,False
19.1119,99.71969,8.614774,.,.,False,28.77998,-0.1545188,False
19.12328,99.8951,8.619741,.,.,False,29.93063,0,False
19.13359,99.8951,8.619741,.,.,False,29.93063,0,False
19.14435,100.0646,8.625705,.,.,False,31.5865,0,False
19.15615,100.0646,8.625705,.,.,False,31.5865,0,False
19.16636,100.2265,8.632614,.,.,False,30.5224,0,False
19.17689,100.2265,8.632614,.,.,False,30.5224,0,False
19.18875,100.3949,8.641176,.,.,False,29.16713,0,False
19.19871,100.3949,8.641176,.,.,False,29.16713,0,False
19.20994,100.5694,8.651354,.,.,False,30.35531,0,False
19.22213,100.738,8.662396,.,.,False,31.46435,0,False
19.23204,100.738,8.662396,.,.,False,31.46435,0,False
19.2428,100.8991,8.674203,.,.,False,30.41167,0,False
19.25451,100.8991,8.674203,.,.,False,30.41167,0,False
19.26521,101.0667,8.687879,.,.,False,29.07917,0,False
19.27651,101.0667,8.687879,.,.,False,29.07917,0,False
19.28886,101.2393,8.703259,.,.,False,30.27654,0,False
19.29911,101.2393,8.703259,.,.,False,30.27654,0,False
19.31018,101.406,8.719327,.,.,False,31.18165,0,False
19.32211,101.5739,8.736844,.,.,False,30.14291,0,False
19.33286,101.5739,8.736844,.,.,False,30.14291,0,False
19.3438,101.7307,8.754366,.,.,False,30.39471,0,False
19.35556,101.7307,8.754366,.,.,False,30.39471,0,False
19.36563,101.8932,8.773926,.,.,False,28.39273,0,False
19.37696,101.8932,8.773926,.,.,False,28.39273,0,False
19.3887,102.0632,8.795688,.,.,False,29.45964,0,False
19.40046,102.0632,8.795688,.,.,False,29.45964,0,False
19.40998,102.2272,8.81786,.,.,False,30.84716,0,False
19.42237,102.4015,8.842807,.,.,False,29.79948,0,False
19.43364,102.4015,8.842807,.,.,False,29.79948,0,False
19.44326,102.5694,8.868008,.,.,False,31.6962,0,False
19.45647,102.5694,8.868008,.,.,False,31.6962,0,False
19.467,102.7297,8.893334,.,.,False,30.55109,0,False
19.47844,102.7297,8.893334,.,.,False,30.55109,0,False
19.4905,102.8971,8.921204,.,.,False,29.21311,0,False
19.50177,103.0534,8.948374,.,.,False,30.54943,0,False
19.51244,103.0534,8.948374,.,.,False,30.54943,0,False
19.52523,103.2154,8.977972,.,.,False,28.54845,0,False
19.53716,103.2154,8.977972,.,.,False,28.54845,0,False
19.54808,103.385,9.010233,.,.,False,29.65634,0,False
19.5575,103.385,9.010233,.,.,False,29.65634,0,False
19.57359,103.5486,9.042561,.,.,False,31.07088,0,False
19.58589,103.7217,9.078168,.,.,False,30.01546,0,False
19.59744,103.7217,9.078168,.,.,False,30.01546,0,False
19.60907,103.8884,9.113657,.,.,False,31.81075,0,False
19.61976,103.8884,9.113657,.,.,False,31.81075,0,False
19.63239,104.0497,9.149316,.,.,False,30.67311,0,False
19.64458,104.2209,9.188622,.,.,False,29.74163,0,False
19.65941,104.2209,9.188622,.,.,False,29.74163,0,False
19.66931,104.3856,9.227696,.,.,False,31.61288,0,False
19.68169,104.3856,9.227696,.,.,False,30.47611,0,False
19.69403,104.3856,9.227696,.,.,False,30.47611,0,False
19.70637,104.3856,9.227696,.,.,False,0,0,False
19.71693,104.3856,9.227696,.,.,False,0,0,False
19.72895,104.3856,9.227696,.,.,False,0,0,False
19.7419,104.3856,9.227696,.,.,False,0,0,False
19.75423,104.3856,9.227696,.,.,False,0,0,False
19.76528,104.3856,9.227696,.,.,False,0,0,False
19.77804,104.3856,9.227696,.,.,False,0,0,False
19.79078,104.3856,9.227696,.,.,False,0,0,False
19.80156,104.3856,9.227696,.,.,False,0,0,False
19.81515,104.3856,9.227696,.,.,False,0,0,False
19.82387,104.3856,9.227696,.,.,False,0,0,False
19.84058,104.3856,9.227696,.,.,False,0,0,False
19.85108,104.3856,9.227696,.,.,False,0,0,False
19.86305,104.3856,9.227696,.,.,False,0,0,False
19.87308,104.3856,9.227696,.,.,False,0,0,False
19.89005,104.3856,9.227696,.,.,False,0,0,False
19.90062,104.3856,9.227696,.,.,False,0,0,False
19.9127,104.3856,9.227696,.,.,False,0,0,False
19.92579,104.3856,9.227696,.,.,False,0,0,False
19.93628,104.3856,9.227696,.,.,False,0,0,False
19.95412,104.3856,9.227696,.,.,False,0,0,False
19.96222,104.3856,9.227696,.,.,False,0,0,False
19.97578,104.3856,9.227696,.,.,False,0,0,False
19.98825,104.3856,9.227696,.,.,False,0,0,False
19.99864,104.3856,9.227696,.,.,False,0,0,False
20.01037,104.3856,9.227696,.,.,False,0,0,False
20.02326,104.3856,9.227696,.,.,False,0,0,False
20.03538,104.3856,9.227696,.,.,False,0,0,False
20.04525,104.3856,9.227696,.,.,False,0,0,False
20.05739,104.3856,9.227696,.,.,False,0,0,False
20.06919,104.3856,9.227696,.,.,False,0,0,False
20.07928,104.3856,9.227696,.,.,False,0,0,False
20.0919,104.3856,9.227696,.,.,False,0,0,False
20.10232,104.3856,9.227696,.,.,False,0,0,False
20.11512,104.3856,9.227696,.,.,False,0,0,False
20.13703,104.3856,9.227695,.,.,False,0,0,False
20.14842,104.3856,9.227695,.,.,False,0,0,False
20.15919,104.3856,9.227695,.,.,False,0,0,False
20.1653,104.3856,9.227693,.,.,False,0,0,False
20.17464,104.3856,9.227693,.,.,False,0,0,False
20.18407,104.3856,9.227691,.,.,False,0,0,False
20.19579,104.3856,9.227691,.,.,False,0,0,False
20.20865,104.3856,9.227692,.,.,False,0,0,False
20.21948,104.3856,9.227692,.,.,False,0,0,False
20.23112,104.3856,9.227692,.,.,False,0,0,False
20.24283,104.3856,9.227692,.,.,False,0,0,False
20.25506,104.3856,9.227692,.,.,False,0,0,False
20.26665,104.3856,9.227691,.,.,False,0,0,False
20.2762,104.3856,9.227691,.,.,False,0,0,False
20.2885,104.3856,9.227691,.,.,False,0,0,False
20.29906,104.3856,9.227691,.,.,False,0,0,False
20.31048,104.3856,9.227691,.,.,False,0,0,False
20.32225,104.3856,9.227691,.,.,False,0,0,False
20.33303,104.3856,9.227691,.,.,False,0,0,False
20.34404,104.3856,9.227691,.,.,False,0,0,False
20.35653,104.3856,9.227691,.,.,False,0,0,False
20.36677,104.3856,9.227691,.,.,False,0,0,False
20.37774,104.3856,9.227691,.,.,False,0,0,False
20.38996,104.3856,9.227691,.,.,False,0,0,False
20.40043,104.3856,9.227691,.,.,False,0,0,False
20.41155,104.3856,9.227691,.,.,False,0,0,False
20.42362,104.3856,9.227691,.,.,False,0,0,False
20.43443,104.3856,9.227691,.,.,False,0,0,False
20.44531,104.3856,9.227691,.,.,False,0,0,False
20.4577,104.3856,9.227691,.,.,False,0,0,False
20.46791,104.3856,9.227691,.,.,False,0,0,False
20.47933,104.3856,9.227691,.,.,False,0,0,False
20.49129,104.3856,9.227691,.,.,False,0,0,False
20.50158,104.3856,9.227691,.,.,False,0,0,False
20.51348,104.3856,9.227691,.,.,False,0,0,False
20.52526,104.3856,9.227691,.,.,False,0,0,False
20.53564,104.3856,9.227691,.,.,False,0,0,False
20.54753,104.3856,9.227691,.,.,False,0,0,False
20.55946,104.3856,9.227691,.,.,False,0,0,False
20.57127,104.3856,9.227691,.,.,False,0,0,False
20.58186,104.3856,9.227691,.,.,False,0,0,False
20.59326,104.3856,9.227691,.,.,False,0,0,False
20.60519,104.3856,9.227691,.,.,False,0,0,False
20.61659,104.3856,9.227691,.,.,False,0,0,False
20.62633,104.3856,9.227691,.,.,False,0,0,False
20.6386,104.3856,9.227691,.,.,False,0,0,False
20.65026,104.3856,9.227691,.,.,False,0,0,False
20.65975,104.3856,9.227691,.,.,False,0,0,False
20.67629,104.3856,9.227691,.,.,False,0,0,False
